"","Name","JapaneseName","Station","FirstCategory","SecondCategory","DinnerPrice","LunchPrice","TotalRating","DinnerRating","LunchRating","ReviewNum","Lat","Long"
"711","Kankokusakuratei  ","韓国さくら亭","Nishioji","Yakiniku (BBQ Beef)","Creative cuisine","￥3000～￥3999",NA,3.27,3.27,3.24,14,34.9847155240316,135.726177750904
"712","Norumandhi  ","ノルマンディー 河原町店 ","Kyoto Shiyakusho Mae","French","Mediterranean","￥6000～￥7999","￥2000～￥2999",3.55,3.54,3.29,38,35.0104171424006,135.769476860457
"713","Rokurokuato  ","６６art","Saiin","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.46,3.46,NA,21,35.0025270378026,135.731076523987
"714","Sagano  ","嵯峨野","Arashiyama","Tofu","Yuba","￥3000～￥3999",NA,3.58,3.5,3.57,129,35.0145008935708,135.674644946234
"715","Kaosusupaisudaina  ","カオス スパイス ダイナー","Kyoto Shiyakusho Mae","Curry (other)","Dining bar","￥1000～￥1999","￥1000～￥1999",3.35,3.06,3.35,36,35.007849877303,135.767204389609
"716","Erushimmachi  ","エール新町","Shijo","French","Italian","￥5000～￥5999","￥2000～￥2999",3.44,3.4,3.09,15,35.0015781443615,135.756810819334
"717","Ginzaraion  ","銀座ライオン 京都アバンティ店","Kyoto","Beer","beer restaurant","￥3000～￥3999"," ～￥999",3.08,3.07,3.09,30,34.9835920741988,135.76033691016
"718","kyouyakinikukikyou  ","京焼肉 ききょう","Karasuma Oike","Yakiniku (BBQ Beef)","Izakaya (Tavern)","￥5000～￥5999"," ～￥999",3.24,3.2,3.11,33,35.0088335157469,135.758889757072
"719","Robatasushihotaru  ","炉端・鮨　蛍","Karasuma Oike","Robatayaki","Seafood","￥4000～￥4999"," ～￥999",3.38,3.29,3.22,40,35.0086715534028,135.758973836508
"720","nikubaruginjirou  ","肉バル銀次郎 京都駅前東店","Kyoto","Bar","Italian","￥3000～￥3999"," ～￥999",3.44,3.31,3.29,32,34.9891442695895,135.760994099947
"721","Tanuki  ","たぬき 六角店","Sanjo","Izakaya (Tavern)","Creative cuisine","￥2000～￥2999",NA,3,3,NA,10,35.0075874508759,135.769809463118
"722","Arashiyamamitate  ","嵐山MITATE","Arashiyama","French","Kyoto Cuisine","￥10000～￥14999","￥5000～￥5999",3.66,3.61,3.6,30,35.0151700502421,135.678805560756
"723","Gansochikaranikumiyoshi  ","元祖力肉 みよ志","Nijo","Yakiniku (BBQ Beef)","Izakaya (Tavern)","￥3000～￥3999",NA,3.07,3.08,NA,24,35.0077971378627,135.743959180401
"724","Rakuzouutage  ","楽蔵うたげ 京都駅前店","Kyoto","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999",NA,3.02,3.03,NA,8,34.9879079960651,135.760028403735
"725","Kyoutomamehachi  ","京都豆八","Gion Shijo","Kyoto Cuisine","Tofu","￥4000～￥4999","￥1000～￥1999",3.08,3.06,3.11,22,35.0051035714978,135.771046696951
"726","Garejisankyukafe  ","ガレージ サンキューカフェ","Uzumasa Tenjingawa","Cafe","Izakaya (other)","￥2000～￥2999","￥2000～￥2999",3.03,3.03,3,7,35.0138716760388,135.716223346325
"727","Membou  ","めん坊 木屋町店","Kyoto Shiyakusho Mae","Kaiseki (Traditional Japanese)","Udon Suki","￥4000～￥4999",NA,3.11,3.08,3.17,15,35.0115731561825,135.770983626544
"728","Masohohanare  ","まそほ離れ","Kyoto","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.18,3.18,NA,10,34.9877488173389,135.758363271575
"729","Yumeya  ","夢屋","Kyoto Shiyakusho Mae","Okonomiyaki","Chow Mein Noodle","￥1000～￥1999",NA,3.55,3.55,NA,73,35.0136062993242,135.772545069919
"730","Giontakahashi  ","祗をん たかはし","Gion Shijo","Kappo (Traditional Japanese)","Fugu (Blowfish)","￥10000～￥14999",NA,3.57,3.57,NA,9,35.0022297711758,135.774422215596
"731","Ranka  ","Lanka","Kawaramachi","Bistro","French","￥6000～￥7999","￥2000～￥2999",3.58,3.58,3.58,48,35.0041686153007,135.767829229431
"732","Hakatamotsunabefukuya  ","博多もつ鍋　福屋 京都店","Kawaramachi","Motsu Nabe (Offel Hot Pot)","Izakaya (Tavern)","￥3000～￥3999",NA,3.03,3.03,NA,15,35.0045881939504,135.769811972536
"733","Ramenhikosaku  ","らーめん　彦さく","Imadegawa","Ramen","Dumplings"," ～￥999"," ～￥999",3.51,3.4,3.45,62,35.0296805403641,135.748011367353
"734","Shunsaisousakubifferoan  ","露菴 京都八幡店","Yawatashi","Buffet style","Shabu Shabu (Japanese Steamboat)","￥2000～￥2999","￥1000～￥1999",3,3.05,3,21,34.8613317379472,135.717111978941
"735","Tempurabaruharuichi  ","天ぷらバル ハルイチ","Karasuma Oike","Tempura","Bar","￥2000～￥2999",NA,3.3,3.3,3.02,6,35.0100398265589,135.761806681504
"736","Tankumakitamise  ","たん熊北店 本店","Kawaramachi","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥20000～￥29999","￥6000～￥7999",3.59,3.52,3.62,74,35.0052360395964,135.770031497391
"737","Miho  ","味峯 西大路駅前店","Nishioji","Izakaya (Tavern)","Okinawan Cuisine","￥3000～￥3999",NA,3.23,3.23,NA,7,34.9805852290329,135.731705537544
"738","Tempurakawatatsu  ","天ぷら 川辰","Katsuragawa","Tempura","Kaiseki (Traditional Japanese)","￥5000～￥5999","￥3000～￥3999",3.56,3.32,3.61,40,34.9649628122864,135.720321924459
"739","Gyaatei  ","ぎゃあてい","Arashiyama","Buffet style","Sushi","￥2000～￥2999",NA,3.51,3.06,3.51,72,35.0154116671077,135.677433996873
"740","Ryuumon  ","龍門 百万遍店","Mototanaka","Sichuan Cuisine","Dim sum","￥2000～￥2999"," ～￥999",3.08,3.08,3.08,26,35.0284157584058,135.784554779548
"741","Yakinikudaisen  ","焼肉 大仙 西院店","Saiin","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥5000～￥5999",NA,3,3,NA,8,35.0021690441708,135.732429483662
"742","Erupojo  ","EL POLLO","Kyoto","Spain","Pizza","￥4000～￥4999",NA,3.2,3.2,NA,42,34.9894019378795,135.760018980204
"743","Man  ","滿","Kyoto Shiyakusho Mae","Sushi","Kappo (Traditional Japanese)","￥15000～￥19999","￥8000～￥9999",3.06,3.06,NA,3,35.0080845468479,135.765625621032
"744","Baoku  ","Bar 奥","Karasuma","Bar","Wine bar","￥3000～￥3999",NA,3.08,3.08,NA,28,35.0028606021586,135.762247808746
"745","Arashiyamakohakudou  ","嵐山 琥珀堂","Arashiyama","French","Cafe","￥2000～￥2999","￥1000～￥1999",3.07,3.01,3.08,27,35.0179455368515,135.676372408388
"746","Shinshin  ","心心","Karasuma Oike","Izakaya (Tavern)","Seafood","￥4000～￥4999",NA,3.49,3.49,NA,20,35.0077748280468,135.763924943199
"747","Icchou  ","一兆","Gion Shijo","Kyoto Cuisine","Nihonshu (Japanese sake)","￥5000～￥5999",NA,3.02,3.02,NA,1,35.0048613734925,135.770950049465
"748","Shusaishokubouichi  ","酒菜食房いち","Shijo","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥5000～￥5999","￥1000～￥1999",3.22,3.14,3.18,50,35.0043758971916,135.756611818158
"749","supeimbarurapaera  ","スペインバル ラパエラ","Matsugasaki","Spain","Bar","￥3000～￥3999","￥1000～￥1999",3.28,3.18,3.23,10,35.0514792809741,135.777590129409
"750","Gimmiyananairo  ","吟味屋　菜々色","Omiya","Izakaya (Tavern)","Kappo (Traditional Japanese)","￥4000～￥4999","￥4000～￥4999",3.06,3.06,NA,7,35.0025121416123,135.752831106846
"751","Marugameseimen  ","丸亀製麺 河原町三条店","Kyoto Shiyakusho Mae","Udon",NA," ～￥999"," ～￥999",3.07,3.07,3.08,45,35.0081582070578,135.768887568959
"752","Ramenfuji  ","ラーメン 藤 五条店","Kiyomizu Gojo","Ramen",NA," ～￥999"," ～￥999",3.16,3.08,3.14,34,34.995584586635,135.770873816247
"753","Kyoutogionkawamuraryourihei  ","京都祇園 川村 料理平 祇園北側店","Gion Shijo","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥5000～￥5999","￥2000～￥2999",3,3,3.06,3,35.0052275316722,135.775886844825
"754","Sentoro  ","CENTRO","Kyoto","Italian","Restaurants (other)","￥4000～￥4999",NA,3.1,3.1,NA,24,34.9893344838471,135.758522352023
"755","Giommikaku  ","祇園みかく","Gion Shijo","Steak","Sukiyaki","￥15000～￥19999","￥15000～￥19999",3.1,3.1,3.01,21,35.0051385440526,135.772653102439
"756","Enyanishiki  ","円屋 錦","Karasuma","Izakaya (Tavern)","Oden","￥3000～￥3999"," ～￥999",3.12,3.06,3.22,37,35.005518623994,135.76282280641
"757","Kampaiboupuruda  ","韓杯房 プルダ 京都駅南店","Kyoto","Korean cuisine","Yakiniku (BBQ Beef)","￥3000～￥3999",NA,3.42,3.42,NA,27,34.9827149389651,135.759945871909
"758","Menshoutakamatsu  ","麺匠 たか松 四条店","Karasuma","Ramen","Tsukemen"," ～￥999"," ～￥999",3.07,3.06,3.07,34,35.0034213566254,135.761166483843
"759","Kyounooheso  ","京のおへそ","Kawaramachi","Izakaya (Tavern)",NA,"￥3000～￥3999",NA,3.51,3.51,3.02,13,35.0054803952062,135.766442062016
"760","Zen  ","ぜん","Demachiyanagi","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999",NA,3.05,3.05,NA,5,35.0287294079984,135.772775743355
"761","Aburiya  ","あぶりや","Higashi Maizuru","Izakaya (Tavern)","Oden","￥3000～￥3999",NA,3.05,3.05,NA,1,35.4741357374558,135.396293585356
"762","kodawaritamagosemmontentamagoya  ","こだわり卵専門店 たまごや","Arashiyama Torokko Station","Cafe","Japanese food (other)"," ～￥999",NA,3.15,3.05,3.15,22,35.0197263907298,135.672129794284
"763","Tenjiyuen  ","てんじゅえん","Saiin","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥3000～￥3999",NA,3.46,3.46,NA,12,35.0041542825655,135.731132506908
"764","Rinku  ","リンク","Kyoto Shiyakusho Mae","Fowl","Izakaya (Tavern)","￥2000～￥2999",NA,3.27,3.27,NA,23,35.0092708784126,135.769608291207
"765","Nishikiichiha  ","錦一葉","Kawaramachi","Café / coffee shop (and others)","Sweets","￥1000～￥1999","￥1000～￥1999",3.46,3.08,3.43,44,35.0049976617266,135.766022119118
"766","Kushiageadachi  ","串あげ あだち","Kitaoji","Kushi-age (Fried Skewer)","Izakaya (Tavern)","￥4000～￥4999",NA,3.07,3.08,3.07,6,35.0424026894571,135.755312621546
"767","Haiborubakyoutoichikyunisan  ","ハイボールバー　京都1923","Gion Shijo","Izakaya (other)","Bar","￥2000～￥2999","￥1000～￥1999",3.32,3.32,3.07,38,35.0036689978727,135.77076928604
"768","Washokumai  ","和食 舞","Kyoto","Tempura","Sushi","￥3000～￥3999","￥1000～￥1999",3,3,3,9,34.983868728672,135.761332925814
"769","Kyoutonanajouyakinikusakabayamadaruma  ","京都七条焼肉酒場 やまだるま","Shichijo","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥4000～￥4999",NA,3.06,3.06,NA,11,34.9894060008253,135.766293370015
"770","nikubaruandohorumonnabetaigu  ","肉バル＆ホルモン鍋TAIGU","Kyoto Shiyakusho Mae","Bar","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999","￥1000～￥1999",3.04,3.03,3.03,2,35.0116789722693,135.770644205412
"771","Itoukyuuemon  ","伊藤久右衛門 本店","Uji","Sweets","Japan tea shoppe"," ～￥999",NA,3.58,3.09,3.58,380,34.8965491745695,135.808756618744
"772","Kantonoryouritakeka  ","広東御料理　竹香","Gion Shijo","Chinese","Cantonese Cuisine","￥3000～￥3999",NA,3.3,3.3,NA,27,35.0058738341743,135.774898841566
"773","Chikurin  ","竹林 本店","Uji","Kyoto Cuisine","Kaiseki (Traditional Japanese)","￥8000～￥9999","￥3000～￥3999",3.04,3.04,3.01,5,34.8854298668158,135.796201506731
"774","Satsumayakinikukurozakurakurozakura  ","薩摩焼肉　黒桜","Uji","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥4000～￥4999","￥1000～￥1999",3.42,3.42,3.06,13,34.8829227139108,135.800720135782
"775","Takasegawa  ","TAKASEGAWA","Gion Shijo","Sumibiyaki","Yakitori (Grilled chicken)","￥5000～￥5999",NA,3.6,3.6,NA,43,35.0024738397025,135.770298269074
"776","Hairaitoshiyokudou  ","ハイライト食堂 御池店","Yamanouchi","table d'hôte","Western Cuisine"," ～￥999"," ～￥999",3.08,3.05,3.08,41,35.010798916133,135.723050340666
"777","Kikusui  ","菊水","Gion Shijo","Western Cuisine","French","￥3000～￥3999","￥1000～￥1999",3.18,3.07,3.33,82,35.0039806574997,135.772274702222
"778","Kimukatsu  ","キムカツ 京都烏丸店","Shijo","Tonkatsu (Pork cutlet)","Sandwich","￥1000～￥1999","￥1000～￥1999",3.08,3.07,3.08,86,35.0031524608191,135.759123888083
"779","Kafemanowaru  ","カフェマノワール","Saiin","Italian",NA,"￥2000～￥2999"," ～￥999",3.08,3.09,3.06,21,35.0025111378625,135.732643680357
"780","Purejiru  ","バイキングレストラン ル・プレジール","Kyoto","Buffet style",NA,"￥4000～￥4999","￥2000～￥2999",3.15,3.07,3.3,68,34.9837908653969,135.755961431057
"781","Sumibiyakitorikajian  ","炭火やきとり　かじ庵","Nagaokakyo","Yakitori (Grilled chicken)","Shochu (Japanese spirits)","￥2000～￥2999"," ～￥999",3.03,3,3.04,8,34.9226045379028,135.699804179572
"782","Kazamidori  ","風見鶏 烏丸六角店","Karasuma Oike","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥2000～￥2999"," ～￥999",3,3,NA,6,35.0074586959799,135.76078938483
"783","SPOON  ","スプーン","Karasuma","Dining bar","Japanese food (other)","￥3000～￥3999",NA,3.18,3.18,NA,39,35.0028794927772,135.762462512264
"784","Isobe  ","いそべ 本店","Higashiyama","Kaiseki (Traditional Japanese)","Kyoto Cuisine","￥6000～￥7999","￥3000～￥3999",3.06,3.06,3,12,35.0029763063521,135.782180189157
"785","Sukairaunjikuu  ","スカイラウンジ「空」KUU","Kyoto","Bar","Lounge","￥2000～￥2999"," ～￥999",3.09,3.09,3.03,56,34.9875874625536,135.759327643357
"786","Kaiuntei  ","海雲亭 槙島店","Ogura","Yakiniku (BBQ Beef)","Korean cuisine","￥3000～￥3999","￥1000～￥1999",3.05,3.03,3.06,19,34.9058174718317,135.783932142574
"787","Honkedaiichiasahi  ","本家 第一旭 たかばし本店","Kyoto","Ramen","Dumplings"," ～￥999"," ～￥999",3.6,3.59,3.6,1319,34.9866951135566,135.762508253626
"788","Kichisen  ","京懐石 吉泉","Demachiyanagi","Kaiseki (Traditional Japanese)",NA,"￥20000～￥29999","￥10000～￥14999",4.19,4.16,4.11,79,35.0357972382644,135.771352202831
"789","Hisago  ","ひさご","Gion Shijo","Oyako-don (Chicken Bowl)","Soba"," ～￥999"," ～￥999",3.54,3.34,3.53,180,35.0006025215866,135.778793760794
"790","shikimanzenhanahana  ","四季萬膳はなはな","Nijo","Izakaya (Tavern)","Motsu Nabe (Offel Hot Pot)","￥3000～￥3999",NA,3.09,3.1,NA,14,35.0109202388192,135.743091528593
"791","Gurumatei  ","ぐるま亭","Shin Tanabe","Okonomiyaki","Teppanyaki","￥2000～￥2999",NA,3.05,3.05,NA,4,34.8199447868556,135.77229289628
"792","Kappouiimori  ","割烹 いいもり","Gion Shijo","Kappo (Traditional Japanese)","Kaiseki (Traditional Japanese)","￥8000～￥9999","￥4000～￥4999",3.52,3.52,NA,15,35.0051203246769,135.776102109662
"793","barchetta  ","バルケッタ","Gojo","Italian","Wine bar","￥3000～￥3999",NA,3.43,3.43,NA,29,34.9987845762145,135.758963107573
"794","Ajinomeimon  ","味の名門 総本家","Tambaguchi","Ramen","Dumplings"," ～￥999"," ～￥999",3.19,3.13,3.09,55,34.9907884382837,135.73937276434
"795","Nagagutsutei  ","ながぐつ亭 本店","Jingu Marutamachi","Pasta","Pizza","￥3000～￥3999","￥2000～￥2999",3,3.08,3,21,35.0152739592173,135.776008038876
"796","Ishise  ","石勢","Fushimi Momoyama","Kyoto Cuisine","Kappo (Traditional Japanese)","￥4000～￥4999",NA,3.08,3.09,NA,13,34.9315926940412,135.763654862084
"797","Apikaruinkyouto  ","アピカルイン京都","Shugakuin","Ryokan","Kaiseki (Traditional Japanese)","￥3000～￥3999","￥2000～￥2999",3.06,3.06,NA,3,35.0522285701241,135.789190520388
"798","Hanakushi  ","はな串","Kyoto","Kushi-age (Fried Skewer)","Izakaya (Tavern)","￥2000～￥2999",NA,3.53,3.53,NA,67,34.9893708415906,135.756961924387
"799","Gionyuyama  ","祇園ゆやま","Sanjo Keihan","Kaiseki (Traditional Japanese)","Kappo (Traditional Japanese)","￥8000～￥9999","￥5000～￥5999",3.51,3.51,3.52,23,35.0056561108224,135.776681481321
"800","Gioneguchi  ","祇おん 江口","Gion Shijo","Kappo (Traditional Japanese)","Kyoto Cuisine","￥8000～￥9999",NA,3.17,3.17,NA,9,35.0048317207206,135.774744457925
"801","Sumibitowainkyoutoekimaeten  ","炭火とワイン 京都駅前店","Kyoto","Bar","Italian","￥4000～￥4999",NA,3.49,3.49,NA,22,34.9894509029149,135.760962977303
"802","Susumevaikingubaikingu  ","すすめ！ヴァイキング 京都八幡店","Yawatashi","Buffet style","Yakiniku (BBQ Beef)","￥2000～￥2999","￥1000～￥1999",3.03,3,3.04,21,34.8640014281627,135.722566386502
"803","Jounanen  ","城南園","Takeda","Chinese","Bento (Lunch box)","￥2000～￥2999"," ～￥999",3.15,3.05,3.15,25,34.9474104082993,135.745558692252
"804","shunsairyoushin  ","旬彩漁 しん","Fushimi Momoyama","Seafood","Izakaya (Tavern)","￥4000～￥4999","￥2000～￥2999",3.33,3.33,NA,6,34.9316382430316,135.763557923593
"805","Shourenkanyoshinoya  ","昭恋館 よ志のや","  Kyotango","Ryokan","Crab","￥30000～","￥10000～￥14999",3.55,3.56,3.51,24,35.7353030921031,135.094283726773
"806","pino  ","Trattoria Pino","Matsugasaki","Italian","Cafe","￥3000～￥3999","￥1000～￥1999",3.07,3.08,3.07,48,35.051766712528,135.775431684322
"807","Kyoumachishizuku  ","京町しずく 京都駅前店","Kyoto","Izakaya (Tavern)","Seafood","￥3000～￥3999",NA,3.05,3.05,NA,5,34.9879085515176,135.760025903917
"808","nihonshutoobanzainokyousakabamitoki  ","日本酒とおばんざいの京酒場 みとき","Shijo","Izakaya (Tavern)","Kyoto Cuisine","￥3000～￥3999",NA,3.12,3.12,NA,16,35.0026158328091,135.758050946342
"809","Koudaijihashiba  ","高台寺羽柴","Gion Shijo","Kyoto Cuisine","Tempura","￥2000～￥2999","￥2000～￥2999",3.23,3.07,3.23,31,35.0006616989386,135.779767843839
"810","Ryuunohige  ","龍のひげ","Kyoto Shiyakusho Mae","Kyoto Cuisine","French","￥5000～￥5999","￥3000～￥3999",3.7,3.74,3.54,70,35.0102810436345,135.769350210574
"811","nikutowaimbaruwaraku  ","肉とワイン バルワラク","Kyoto","Bar","Spain","￥3000～￥3999"," ～￥999",3.52,3.51,3.3,26,34.989430054661,135.759981115362
"812","Kyoutogontaro  ","京都 権太呂 本店","Kawaramachi","Udon Suki","Soba","￥5000～￥5999","￥1000～￥1999",3.59,3.51,3.59,151,35.0043896605496,135.765412197765
"813","Kuragarimasa  ","くらがり まさ","Gion Shijo","Dining bar","Motsu Nabe (Offel Hot Pot)","￥5000～￥5999","￥1000～￥1999",3.44,3.44,NA,8,35.0046520022495,135.773858706427
"814","Kirarazaka  ","きらら坂","Matsuiyamate","Izakaya (Tavern)","Creative cuisine","￥3000～￥3999","￥1000～￥1999",3.08,3,3.12,8,34.830963986712,135.730349761198
"815","Ryuumon  ","龍門 岡崎店","Higashiyama","Chinese","Sichuan Cuisine","￥2000～￥2999"," ～￥999",3.09,3.05,3.15,36,35.0140770189293,135.78481930665
"816","Minamiyakankokushokudou  ","南屋韓国食堂","Shijo","Korean cuisine","Korean hot pot","￥3000～￥3999"," ～￥999",3.09,3.09,NA,13,35.0013809687296,135.758270707169
"817","Kyouya  ","京屋","Gion Shijo","Kaiseki (Traditional Japanese)","Angler","￥10000～￥14999","￥5000～￥5999",3.04,3.04,NA,4,35.0059793457685,135.773028158735
"818","Giwommorikou  ","ぎをん森幸","Higashiyama","Cantonese Cuisine","Dim sum","￥4000～￥4999","￥1000～￥1999",3.5,3.37,3.4,37,35.0076426054926,135.778998975169
"819","Sakaguratamanohikari  ","酒蔵玉乃光","Karasuma","Izakaya (Tavern)","Mizutaki","￥2000～￥2999"," ～￥999",3.05,3.05,3.03,6,35.0027023136723,135.763846016636
"820","Itsuraku  ","いつらく","Gion Shijo","Izakaya (Tavern)","Kyoto Cuisine","￥4000～￥4999",NA,3.5,3.5,NA,19,35.0046788897271,135.770762017924
"821","Teppen  ","テッペン。","Momoyamagoryomae","Okonomiyaki","Chow Mein Noodle","￥1000～￥1999"," ～￥999",3.06,3.09,3,11,34.9351298049022,135.763036139502
"822","Nijou  ","二条","Nijojo Mae","Teppanyaki","Steak","￥8000～￥9999","￥3000～￥3999",3.06,3.05,3.06,16,35.0124527439117,135.752767321126
"823","Giwontokiwa  ","ぎをん 常盤","Sanjo Keihan","Soba","Udon","￥1000～￥1999","￥1000～￥1999",3.6,3.6,3.52,106,35.0057197060829,135.776163465858
"824","Arufakafe  ","Arfa cafe","Sanjo","Dining bar","Bar","￥2000～￥2999",NA,3.04,3.04,NA,3,35.0095647476485,135.770282666114
"825","Kaiuntei  ","海雲亭 小倉本店","Ogura","Korean cuisine","Yakiniku (BBQ Beef)","￥3000～￥3999","￥1000～￥1999",3.06,3.06,3.05,22,34.894873056744,135.782205845398
"826","Bisutoroya  ","びすとろ家 京都駅前店","Kyoto","Izakaya (Tavern)","Bistro","￥4000～￥4999","￥3000～￥3999",3,3,NA,3,34.9879146620188,135.760028403428
"827","THE AGLIO GARDEN  ","ザ アーリオガーデン","Gion Shijo","Dining bar","Creative cuisine","￥3000～￥3999",NA,3.03,3.03,NA,5,35.0047167191581,135.77734160379
"828","Ichiyoshi  ","いちよし","Kyotanabe","Yakiniku (BBQ Beef)","Izakaya (Tavern)","￥4000～￥4999",NA,3.5,3.5,3.08,19,34.8195206204722,135.769711741285
"829","Yukari  ","縁","Shijo","Chinese","Izakaya (Tavern)","￥3000～￥3999"," ～￥999",3.32,3.28,3.19,8,35.0017146378705,135.756372080332
"830","RH Cafe  ","RH Cafe 京都店","Kawaramachi","Cafe",NA,"￥1000～￥1999","￥1000～￥1999",3.39,3.09,3.33,31,35.0067914170355,135.769358703872
"831","Suiba  ","すいば 六角富小路店","Kyoto Shiyakusho Mae","Stand Bar","Dining bar","￥1000～￥1999",NA,3.55,3.53,3.32,50,35.0074579330962,135.764817939183
"832","menkiya  ","麺毅家 河原町店","Kawaramachi","Ramen","Chinese","￥1000～￥1999"," ～￥999",3.08,3.05,3.08,11,35.0062467292621,135.76799550883
"833","Kinkao  ","キンカーオ","Shichijo","Thailand cooking","Thai Curry","￥2000～￥2999","￥1000～￥1999",3.55,3.52,3.57,74,34.9894137825205,135.766565291517
"834","Ujisoukokoro  ","宇治創 こころ","Uji","Dining bar","Creative cuisine","￥3000～￥3999","￥1000～￥1999",3.07,3,3.08,25,34.8902875198403,135.802902393235
"835","Domadoma  ","土間土間 木屋町三条店","Sanjo","Izakaya (Tavern)","Yakitori (Grilled chicken)","￥3000～￥3999",NA,3.02,3.02,NA,29,35.0078623510651,135.770673447954
"836","Chikyuuizakayashibuya  ","地球居酒屋 渋屋 椥辻本店","Nagitsuji","Izakaya (Tavern)","Japanese food (other)","￥2000～￥2999"," ～￥999",3,3,3,10,34.971088796966,135.814206900825
"837","Ginzaraion  ","銀座ライオン 京都四条烏丸店","Shijo","Dining bar","Beer","￥4000～￥4999"," ～￥999",3.03,3.03,3.03,21,35.0034618678704,135.758877783165
"838","ORTO  ","オルト","Karasuma Oike","Innovative cuisine","Fusion cuisine","￥8000～￥9999","￥4000～￥4999",4.06,3.97,3.85,53,35.0079907960238,135.75705300397
"839","tsujiriheehonten  ","辻利兵衛本店","Uji","Parfait","Japan tea shoppe","￥1000～￥1999","￥1000～￥1999",3.54,3.07,3.54,116,34.8894730711688,135.7976731428
"840","Haroukithisaryou  ","はろうきてぃ茶寮 ","Gion Shijo","Cafe","Kyoto Cuisine","￥1000～￥1999",NA,3.53,3.05,3.53,31,34.998884123475,135.780465367753
"841","Minamiyawagyuudou  ","南屋和牛堂","Kitaoji","Yakiniku (BBQ Beef)","Horumon (BBQ Offel)","￥3000～￥3999",NA,3.04,3.04,NA,5,35.0571117378324,135.746977480898
"842","Toretatedaininguyagyuu  ","とれたてダイニング 柳生","Narayama","Kaiseki (Traditional Japanese)","Izakaya (Tavern)","￥3000～￥3999","￥1000～￥1999",3.27,3.08,3.45,17,34.715817800493,135.83199384343
"843","Itoudainingu  ","伊藤ダイニング 京都","Gion Shijo","Teppanyaki","Steak","￥8000～￥9999","￥3000～￥3999",3.33,3.13,3.48,18,35.0054405366251,135.77429418951
"844","Saradanomisesancho  ","サラダの店サンチョ 伏見店","Fushimi Momoyama","Hamburger Steak","Western (Others)","￥1000～￥1999","￥1000～￥1999",3.08,3.07,3.1,72,34.9315754727825,135.763604589272
"845","eruku  ","elk 京都河原町店","Kawaramachi","Pancake","Cafe","￥1000～￥1999"," ～￥999",3.53,3.09,3.52,62,35.0059392645602,135.768133567076
"846","Teinojikafe  ","丁の字 CAFE","Kyoto Shiyakusho Mae","Cafe","Coffee shoppe","￥1000～￥1999"," ～￥999",3.55,3.04,3.55,25,35.0130740908337,135.770072244235
"847","Sumibiyakitorikou  ","炭火やきとり 恒","Kawaramachi","Yakitori (Grilled chicken)","Izakaya (Tavern)","￥2000～￥2999",NA,3.02,3.02,NA,4,35.0018180788389,135.76564022105
"848","Maboroshinochuukasobakatouyashijounibojirou  ","幻の中華そば加藤屋 四条にぼ次朗","Shijo","Ramen","Chinese"," ～￥999"," ～￥999",3.51,3.26,3.37,131,35.0034554557877,135.757510674776
"849","Kyouryouriujigawaryokan  ","京料理 宇治川旅館","Uji","Ryokan",NA,"￥1000～￥1999",NA,3.04,3.04,3.03,18,34.8920673823658,135.805930948654
"850","Obanzaitatsunosuke  ","おばんざい TATSUNOSUKE","Kawaramachi","Japanese food (other)","Izakaya (Tavern)","￥3000～￥3999",NA,3.3,3.3,NA,6,35.0047219885476,135.770177423516
"851","kyounosozaiyatoku  ","京の素材家 とく","Kujo","Izakaya (Tavern)","Dining bar","￥3000～￥3999",NA,3.07,3.08,3.02,7,34.9819586245588,135.759578715001
"852","Kankokusakuratei  ","韓国 さくら亭 烏丸店","Shijo","Yakiniku (BBQ Beef)","Korean cuisine","￥3000～￥3999",NA,3.16,3.16,NA,9,35.0014045794161,135.758390973872
"853","Shisen  ","四川","Kyoto","Sichuan Cuisine","Cantonese Cuisine","￥6000～￥7999","￥2000～￥2999",3.08,3.06,3.09,34,34.9837897543949,135.755960875599
"854","Barubera  ","バルベーラ","Saiin","Italian","Pasta","￥3000～￥3999",NA,3.09,3.06,3.15,21,35.0008519174627,135.729832260004
"855","Yubasen  ","ゆば泉 宝ヶ池店","Kokusaikaikan","Tofu","Yuba","￥3000～￥3999","￥2000～￥2999",3.51,3.25,3.35,30,35.0642764468812,135.789118305015
"856","Ibushigin  ","燻し銀","Sanjo","Izakaya (Tavern)","Dining bar","￥4000～￥4999",NA,3.06,3.06,NA,20,35.0102888839295,135.770971237848
"857","Irujeko  ","イル・ジェーコ","Shijo","Italian","Pasta","￥4000～￥4999",NA,3.52,3.52,NA,8,35.0026302136653,135.75533810213
